product_id,product_name,category,price,short_description,image_url,product_type,variations
289,Màng Titan Ti-Mesh,"Vật liệu cấy ghép, Màng titan","648,000  – 1,272,000 ","Thương hiệu: Surgident
Đường kính lỗ màng: 1,4mm
Độ dày màng: 0,1mm
Kích thước: 44x44mm, 36x22mm, 22x15mm",https://tinnha.vn/wp-content/uploads/2023/08/mang-titan-ti-mesh-3-01-1-1.jpg,configurable,"[{""variation_code"": """", ""variation_price"": ""1272000\u20ab""}, {""variation_code"": """", ""variation_price"": ""888000\u20ab""}, {""variation_code"": """", ""variation_price"": ""648000\u20ab""}]"
290,Màng Titan Định Hình Uốn Sẵn (I-gen),"Vật liệu cấy ghép, Màng titan","3,600,000 ","Màng titan kết nối phù hợp với nhiều dòng implant
I-gen có 12 kích thước được tạo sẵn với hình dạng màng phù hợp với nhiều trường hợp khác nhau
Đảm bảo tái tạo xương mặt tối thiểu 2,5 mm

Thương hiệu: Megagen
Xuất xứ: Hàn Quốc",https://tinnha.vn/wp-content/uploads/2023/08/mang-titan-2-01-1-1.jpg,configurable,"[{""variation_code"": ""c3"", ""variation_price"": ""3600000\u20ab""}, {""variation_code"": ""c2"", ""variation_price"": ""3600000\u20ab""}, {""variation_code"": ""c1"", ""variation_price"": ""3600000\u20ab""}, {""variation_code"": ""b3"", ""variation_price"": ""3600000\u20ab""}, {""variation_code"": ""b2"", ""variation_price"": ""3600000\u20ab""}, {""variation_code"": ""b1"", ""variation_price"": ""3600000\u20ab""}, {""variation_code"": ""a3"", ""variation_price"": ""3600000\u20ab""}, {""variation_code"": ""a2"", ""variation_price"": ""3600000\u20ab""}, {""variation_code"": ""a1"", ""variation_price"": ""3600000\u20ab""}]"
291,Bone Profiler,"Thiết bị, Kit phẫu thuật","12,150,000 ","Bộ dụng cụ sử dụng an toàn tạo dạng thoát cho xương

Gồm 4 mũi định hướng với đường kính lần lượt là ø4, ø5, ø6, ø7
Thương hiệu: Megagen
Xuất xứ: Hàn Quốc",https://tinnha.vn/wp-content/uploads/2023/08/bone-profiler-01-1.jpg,simple,
292,Mũi Cắt Và Lấy Xương Automax,Kit phẫu thuật,"2,880,000 ","Thao tác dễ dàng và nhanh chóng
Thương hiệu: Megagen
Xuất xứ: Hàn Quốc
Mua 3 mũi tặng 1 mũi
Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi)",https://tinnha.vn/wp-content/uploads/2023/08/auto-max-01-1.jpg,simple,
293,Cao Su Lỏng Mega Sil,Vật liệu lấy dấu,"250,000 ","Bổ sung thixotropic ngăn ngừa việc chảy lỏng trong miệng bệnh nhân.
Độ đàn hồi và khả năng ưa nước cao đảm bảo lấy dấu chính xác
Thương hiệu: Megagen
Xuất xứ: Hàn Quốc

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi)",https://tinnha.vn/wp-content/uploads/2023/08/cao-su-long-mega-sil-light-1-1.jpg,simple,
294,Cao Su Lấy Dấu Khớp Cắn (Smartsil Bite),Vật liệu lấy dấu,"300,000 ","Thương hiệu: Seil Global
Xuất xứ: Hàn Quốc
Đóng gói: 50ml đi kèm 3 đầu trộn
Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi)",https://tinnha.vn/wp-content/uploads/2023/08/cao-su-lay-dau-khop-can-1-1-1.jpg,simple,
295,ENA HRi Mini Kit,"Vật liệu trám, Micerium","4,050,000 ","ENA HRi Mini Kit
Sự lựa chọn hoàn hảo cho kỹ thuật trám layer technique
– Xuất xứ: Ý
– Đóng gói: gồm 1 tuýp màu men (UE2), 3 tuýp màu ngà (UD234)). Mỗi tuýp 2,5g
Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi)",https://tinnha.vn/wp-content/uploads/2023/07/ena-hri-mini-kit-02-01-2.jpg,simple,
296,Composite Màu Ngà,"Vật liệu trám, Micerium","1,900,000 ","Ena Hri có mức độ mờ đục và phát huỳnh quang gần với ngà răng tự nhiên nhất
– Đóng gói: 1 tuýp 5g
– Gồm các màu: UD1; UD2; UD3; UD3.5 UD4
– Xuất xứ: Ý",https://tinnha.vn/wp-content/uploads/2023/07/composite-mau-nga-02-1-1.jpg,simple,
297,Enamel Composite Màu Men,"Vật liệu trám, Micerium","2,000,000 ","Giống như TỰ NHIÊN… Màu men ENA HRi hoạt động như men con người
– Đóng gói: 1 tuýp 5g
– Gồm các màu: UE1; UE2; UE3
– Xuất xứ: Ý
– Thương hiệu: Micerium",https://tinnha.vn/wp-content/uploads/2023/07/enamel-hri-universal-01-1-1.jpg,simple,
298,Bộ Kit Trám Layer Technique,"Vật liệu trám, Micerium","6,250,000 ","Composite duy nhất trên thế giới có chỉ số khúc xạ 1.62 tương đương chỉ số khúc xạ men răng tự nhiên
– Xuất xứ: Ý
– Thương hiệu: Micerium
– Đóng gói: 6 tuýp gồm 2 tuýp màu men, 4 tuýp màu ngà. Mỗi tuýp 2,5g
– Đặc biệt: Mua 1 bộ tặng ngay khóa “Phục hình và các giải pháp điều trị xâm lấn tối thiểu với composite”
Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi)",https://tinnha.vn/wp-content/uploads/2023/07/bo-kit-tram-layer-technique-2-01-1.jpg,simple,
299,Bone Tac – Gói 5 Tac,"Vis, tac, Vật liệu cấy ghép","1,250,000 ","Bone Tac – Thiết kế có rãnh giúp cố định màng dễ dàng và an toàn
Thương hiệu: Surgident
Đóng gói: 5 tac/ gói
Giá: 250.000đ/ tac
CTKM: Mua 10 cái giá 210.000đ/ cái",https://tinnha.vn/wp-content/uploads/2023/07/bone-tac-01-1-02-1.jpg,configurable,"[{""variation_code"": """", ""variation_price"": ""1250000\u20ab""}, {""variation_code"": """", ""variation_price"": ""1250000\u20ab""}]"
300,Vis Cọc Lều – Gói 5 Vis,"Vật liệu cấy ghép, Vis, tac","1,600,000 ","Hợp kim titan tương thích sinh học cao
Thương hiệu: Surgident
Đóng gói: 5 vis/ gói
Giá: 320.000đ/ vis",https://tinnha.vn/wp-content/uploads/2023/07/vis-coc-leu-2-01-1-1-02-1.jpg,configurable,"[{""variation_code"": """", ""variation_price"": ""1600000\u20ab""}, {""variation_code"": """", ""variation_price"": ""1600000\u20ab""}, {""variation_code"": """", ""variation_price"": ""1600000\u20ab""}, {""variation_code"": """", ""variation_price"": ""1600000\u20ab""}, {""variation_code"": """", ""variation_price"": ""1600000\u20ab""}, {""variation_code"": """", ""variation_price"": ""1600000\u20ab""}, {""variation_code"": """", ""variation_price"": ""1600000\u20ab""}, {""variation_code"": """", ""variation_price"": ""1600000\u20ab""}]"
301,Vis Cố Định Xương – Gói 5 Vis,"Vật liệu cấy ghép, Vis, tac","1,450,000 ","Hợp kim titan tương thích sinh học cao
Thương hiệu: Surgident
Đóng gói: 5 vis/ gói
Giá: 290.000đ/ vis",https://tinnha.vn/wp-content/uploads/2023/07/vis-co-dinh-xuong-01-1-1-02-1.jpg,configurable,"[{""variation_code"": """", ""variation_price"": ""1450000\u20ab""}, {""variation_code"": """", ""variation_price"": ""1450000\u20ab""}, {""variation_code"": """", ""variation_price"": ""1450000\u20ab""}, {""variation_code"": """", ""variation_price"": ""1450000\u20ab""}, {""variation_code"": """", ""variation_price"": ""1450000\u20ab""}, {""variation_code"": """", ""variation_price"": ""1450000\u20ab""}, {""variation_code"": """", ""variation_price"": ""1450000\u20ab""}, {""variation_code"": """", ""variation_price"": ""1450000\u20ab""}]"
302,Xương Tổng Hợp Adbone TCP,"Vật liệu cấy ghép, Xương tổng hợp","1,100,000  – 4,700,000 ","Xương tổng hợp Adbone có thành phần 100% Beta-tricalcium phosphate, có độ kết dính tốt
Xuất xứ: Bồ Đào Nha – Được phân phối độc quyền bởi Tín Nha
Loại hạt: 0.5 – 1.0 mm
Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi)",https://tinnha.vn/wp-content/uploads/2023/07/xuong-tong-hop-adbone-01-1-1-01-1.jpg,configurable,"[{""variation_code"": """", ""variation_price"": ""1100000\u20ab""}, {""variation_code"": """", ""variation_price"": ""1690000\u20ab""}, {""variation_code"": """", ""variation_price"": ""4700000\u20ab""}]"
303,Gates Drills,"Nội nha, Trâm nội nha","150,000 ","Thương hiệu : Perfect Endo 
Đóng gói : 1 vỉ 6 cây 
Bao đổi trả (Sau lần đầu sử dụng trong vòng 1 tháng kể từ ngày mua hàng)",https://tinnha.vn/wp-content/uploads/2023/07/tram-gates-drills-01-1-1.png,configurable,"[{""variation_code"": ""1"", ""variation_price"": ""150000\u20ab""}, {""variation_code"": ""2"", ""variation_price"": ""150000\u20ab""}, {""variation_code"": ""1-6"", ""variation_price"": ""150000\u20ab""}, {""variation_code"": ""3"", ""variation_price"": ""150000\u20ab""}, {""variation_code"": ""4"", ""variation_price"": ""150000\u20ab""}, {""variation_code"": ""5"", ""variation_price"": ""150000\u20ab""}]"
304,Paste Cariers,"Nội nha, Trâm nội nha","85,000 ","Thương hiệu: Perfect Endo
Đóng gói: 1 vỉ 6 cây
Bao đổi trả (Sau lần đầu sử dụng trong vòng 1 tháng kể từ ngày mua hàng)",https://tinnha.vn/wp-content/uploads/2023/07/tram-paste-cariers-2-01-1-1.png,configurable,"[{""variation_code"": ""25"", ""variation_price"": ""85000\u20ab""}, {""variation_code"": ""25"", ""variation_price"": ""85000\u20ab""}, {""variation_code"": ""30"", ""variation_price"": ""85000\u20ab""}, {""variation_code"": ""30"", ""variation_price"": ""85000\u20ab""}, {""variation_code"": ""40"", ""variation_price"": ""85000\u20ab""}, {""variation_code"": ""40"", ""variation_price"": ""85000\u20ab""}]"
305,C File,"Nội nha, Trâm nội nha","150,000 ","Thương hiệu: Perfect Endo
Đóng gói: 1 vỉ 6 cây
Bao đổi trả (Sau lần đầu sử dụng trong vòng 1 tháng kể từ ngày mua hàng)",https://tinnha.vn/wp-content/uploads/2023/07/tram-c-file-01-1-1.png,configurable,"[{""variation_code"": ""0-08"", ""variation_price"": ""150000\u20ab""}, {""variation_code"": ""0-08-0-15"", ""variation_price"": ""150000\u20ab""}, {""variation_code"": ""0-10"", ""variation_price"": ""150000\u20ab""}, {""variation_code"": ""0-15"", ""variation_price"": ""150000\u20ab""}, {""variation_code"": ""0-08"", ""variation_price"": ""150000\u20ab""}, {""variation_code"": ""0-08-0-15"", ""variation_price"": ""150000\u20ab""}, {""variation_code"": ""0-10"", ""variation_price"": ""150000\u20ab""}]"
306,Reamer File,"Nội nha, Trâm nội nha","75,000  – 80,000 ","Thương hiệu : Perfect Endo
Đóng gói : 1 vỉ 6 cây
Bao đổi trả ( Sau lần đầu sử dụng trong vòng 1 tháng kể từ ngày mua hàng )
Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi)",https://tinnha.vn/wp-content/uploads/2023/07/reamer-file-01-1-1.jpg,configurable,"[{""variation_code"": ""0-10"", ""variation_price"": ""80000\u20ab""}, {""variation_code"": ""0-10"", ""variation_price"": ""80000\u20ab""}, {""variation_code"": ""0-15"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-15"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-20"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-25"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-20"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-25"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-30"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-30"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-35"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-35"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-40"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-40"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-45"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-06"", ""variation_price"": ""80000\u20ab""}, {""variation_code"": ""0-08"", ""variation_price"": ""80000\u20ab""}, {""variation_code"": ""0-08"", ""variation_price"": ""80000\u20ab""}]"
307,Spreaders File,"Trâm nội nha, Nội nha","60,000 ","Thương hiệu: Perfect Endo
Đóng gói: 1 vỉ 6 cây
Bao đổi trả (Sau lần đầu sử dụng trong vòng 1 tháng kể từ ngày mua hàng)",https://tinnha.vn/wp-content/uploads/2023/07/tram-spreader-file-01-1-1.png,configurable,"[{""variation_code"": ""0-20"", ""variation_price"": ""60000\u20ab""}, {""variation_code"": ""0-15"", ""variation_price"": ""60000\u20ab""}, {""variation_code"": ""0-25"", ""variation_price"": ""60000\u20ab""}, {""variation_code"": ""0-30"", ""variation_price"": ""60000\u20ab""}, {""variation_code"": ""0-35"", ""variation_price"": ""60000\u20ab""}, {""variation_code"": ""0-40"", ""variation_price"": ""60000\u20ab""}, {""variation_code"": ""0-25"", ""variation_price"": ""60000\u20ab""}, {""variation_code"": ""0-40"", ""variation_price"": ""60000\u20ab""}, {""variation_code"": ""0-15"", ""variation_price"": ""60000\u20ab""}, {""variation_code"": ""0-20"", ""variation_price"": ""60000\u20ab""}, {""variation_code"": ""0-30"", ""variation_price"": ""60000\u20ab""}, {""variation_code"": ""0-35"", ""variation_price"": ""60000\u20ab""}]"
308,K File,"Nội nha, Trâm nội nha","75,000  – 80,000 ","Thương hiệu: Perfect Endo
Đóng gói: 1 vỉ 6 cây
Bao đổi trả (Sau lần đầu sử dụng trong vòng 1 tháng kể từ ngày mua hàng)
Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi)",https://tinnha.vn/wp-content/uploads/2023/07/k-file-01-1-1.jpg,configurable,"[{""variation_code"": ""0-06"", ""variation_price"": ""80000\u20ab""}, {""variation_code"": ""0-08"", ""variation_price"": ""80000\u20ab""}, {""variation_code"": ""0-10"", ""variation_price"": ""80000\u20ab""}, {""variation_code"": ""0-15"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-20"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-25"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-30"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-35"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-40"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-45"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-08"", ""variation_price"": ""80000\u20ab""}, {""variation_code"": ""0-15"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-10"", ""variation_price"": ""80000\u20ab""}, {""variation_code"": ""0-15-0-40"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-20"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-25"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-30"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-35"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-40"", ""variation_price"": ""75000\u20ab""}, {""variation_code"": ""0-45"", ""variation_price"": ""75000\u20ab""}]"
309,H File,"Nội nha, Trâm nội nha","75,000  – 80,000 ","Hai cạnh cắt tuyệt vời giúp điều trị nhanh và hiệu quả
Thương hiệu: Perfect Endo
Đóng gói: 1 vỉ 4 cây
Bao đổi trả (Sau lần đầu sử dụng trong vòng 1 tháng kể từ ngày mua hàng)
CTKM (Áp dụng đến 13/4/2024): Mua 5 tặng 1
Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi)",https://tinnha.vn/wp-content/uploads/2023/07/h-file-01-1-1.jpg,configurable,"[{""variation_code"": """", ""variation_price"": ""80000\u20ab""}, {""variation_code"": """", ""variation_price"": ""80000\u20ab""}, {""variation_code"": """", ""variation_price"": ""80000\u20ab""}, {""variation_code"": """", ""variation_price"": ""80000\u20ab""}, {""variation_code"": """", ""variation_price"": ""75000\u20ab""}, {""variation_code"": """", ""variation_price"": ""75000\u20ab""}, {""variation_code"": """", ""variation_price"": ""75000\u20ab""}, {""variation_code"": """", ""variation_price"": ""75000\u20ab""}, {""variation_code"": """", ""variation_price"": ""75000\u20ab""}, {""variation_code"": """", ""variation_price"": ""75000\u20ab""}, {""variation_code"": """", ""variation_price"": ""75000\u20ab""}, {""variation_code"": """", ""variation_price"": ""75000\u20ab""}, {""variation_code"": """", ""variation_price"": ""75000\u20ab""}, {""variation_code"": """", ""variation_price"": ""75000\u20ab""}, {""variation_code"": """", ""variation_price"": ""75000\u20ab""}, {""variation_code"": """", ""variation_price"": ""75000\u20ab""}]"
310,Trâm Điều Trị Lại RT File,"Nội nha, Trâm nội nha","390,000 ","Thương hiệu: Perfect Endo
Đóng gói: 1 vỉ 6 cây
Bao đổi trả (Sau lần đầu sử dụng trong vòng 1 tháng kể từ ngày mua hàng)",https://tinnha.vn/wp-content/uploads/2023/07/tram-dieu-tri-lai-RT-file-01-1-1-2.png,simple,
311,Trâm Máy TG6,"Nội nha, Trâm nội nha","385,000 ","Thương hiệu: Perfect Endo
Đóng gói: 1 vỉ 6 cây
Bao đổi trả (Sau lần đầu sử dụng trong vòng 1 tháng kể từ ngày mua hàng)
Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi)",https://tinnha.vn/wp-content/uploads/2023/07/tram-may-TG6-01-1-1.png,configurable,"[{""variation_code"": ""t1-20-07"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""t1-20-07"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""t2-25-08"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""t2-25-08"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""t3-30-09"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""t3-30-09"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""v0-19-04"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""v1-18-02"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""v1-18-02"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""v2-20-04"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""v2-20-04"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""v0-t3"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""v0-t3"", ""variation_price"": ""385000\u20ab""}]"
312,Trâm Tạo Đường Trượt ET File,"Nội nha, Trâm nội nha","390,000 ","Rút ngắn thời gian làm việc, tạo đường trượt dễ dàng hơn so với trâm tay
Thương hiệu: Perfect Endo
Đóng gói: 1 vỉ 6 cây
Bao đổi trả (Sau lần đầu sử dụng trong vòng 1 tháng kể từ ngày mua hàng)",https://tinnha.vn/wp-content/uploads/2023/07/tram-tao-duong-truot-ET-file-2-01-1-1.png,configurable,"[{""variation_code"": """", ""variation_price"": ""390000\u20ab""}, {""variation_code"": """", ""variation_price"": ""390000\u20ab""}]"
313,Trâm Tay ProTaper MTF,"Nội nha, Trâm nội nha","290,000 ","Thương hiệu: Perfect Endo
Đóng gói: 1 vỉ 6 cây
Bao đổi trả (Sau lần đầu sử dụng trong vòng 1 tháng kể từ ngày mua hàng)

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi)",https://tinnha.vn/wp-content/uploads/2023/07/tram-tay-protaper-mtf-01-1.png,configurable,"[{""variation_code"": ""t1"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""t1"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""t2"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""t2"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""t3"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""t3"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""v0"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""v1"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""v0-t3"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""v1"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""v2"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""v2"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""v0-t3"", ""variation_price"": ""290000\u20ab""}]"
314,Trâm Máy ProTaper MTF,"Nội nha, Trâm nội nha","290,000 ","Thương hiệu: Perfect Endo
Đóng gói: 1 vỉ 6 cây
Bao đổi trả (Sau lần đầu sử dụng trong vòng 1 tháng kể từ ngày mua hàng)
Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi)",https://tinnha.vn/wp-content/uploads/2023/07/tram-may-protaper-mtf-01-1-1.png,configurable,"[{""variation_code"": ""v0"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""t1"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""t2"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""t3"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""v0-t3"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""v1"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""v2"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""t1"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""t2"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""t3"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""v0-t3"", ""variation_price"": ""290000\u20ab""}, {""variation_code"": ""v1"", ""variation_price"": ""290000\u20ab""}]"
315,Trâm S-BLUE II,"Nội nha, Trâm nội nha","385,000 ","Khả năng ghi nhớ cao
“Thích hợp cho trường hợp ống tủy cong vừa và cong nhiều”
Thương hiệu: Perfect Endo
Đóng gói: 1 vỉ 4 cây
Bao đổi trả (Sau lần đầu sử dụng trong vòng 1 tháng kể từ ngày mua hàng)

Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi)",https://tinnha.vn/wp-content/uploads/2023/07/tram-sblue-2-01-1-1.jpg,configurable,"[{""variation_code"": ""b2"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""b2"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""px-b"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""px-b"", ""variation_price"": ""385000\u20ab""}]"
316,Trâm S-BLUE,"Trâm nội nha, Nội nha","385,000 ","Khả năng ghi nhớ cao
“Thích hợp cho trường hợp ống tủy cong vừa và cong nhiều”
Thương hiệu: Perfect Endo
Đóng gói: 1 vỉ 4 cây
Bao đổi trả (Sau lần đầu sử dụng trong vòng 1 tháng kể từ ngày mua hàng)
Quý khách hàng chọn số lượng sản phẩm phù hợp (không tính sản phẩm khuyến mãi)",https://tinnha.vn/wp-content/uploads/2023/07/tram-s-blue-01-1-1.jpg,configurable,"[{""variation_code"": ""b0"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""b1"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""b2"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""b2"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""b3"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""b3"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""b0-b3"", ""variation_price"": ""385000\u20ab""}, {""variation_code"": ""b0-b3"", ""variation_price"": ""385000\u20ab""}]"
317,Thước Đo Nội Nha (Gutta-percha Measuring Ruler),"Nội nha, *Giải phóng hàng tồn, Thiết bị, Thiết bị nội nha, Vật liệu tiêu hao, Vật liệu tiêu hao","880,000  704,000 ","Thương hiệu: Cotisen
Mã: BF0517",https://tinnha.vn/wp-content/uploads/2023/06/Thuoc-do-Gutta-Percha-01.png,simple,
318,Thìa Trộn (Spatula Mixing Colors),"Vật liệu tiêu hao, *Giải phóng hàng tồn, Vật liệu tiêu hao","10,000  8,000 ","Thương hiệu: Cotisen
Đóng gói: 50 sản phẩm/ túi
Mã: SP01
Giảm giá 20% (đến ngày 5/5/2024)",https://tinnha.vn/wp-content/uploads/2023/06/Thia-tron-01.png,simple,
319,Súng Cao Su Lỏng (Silicone Dispenser Gun),Vật liệu lấy dấu,"490,000 ","Thương hiệu: Cotisen
Đóng gói: 1 sản phẩm/ hộp
Mã: SDG01",https://tinnha.vn/wp-content/uploads/2023/06/Cotisen_Sung-nha-khoa-1-1.jpg,simple,
320,Sò Đánh Bóng (Prophy Paste Medium Grit MIXED FLAVORS),"Vật liệu tiêu hao, *Giải phóng hàng tồn, Vật liệu tiêu hao","190,000  152,000 ","Thương hiệu: Cotisen
Đóng gói: 50 sản phẩm/ hộp
Mã: PC05M (Medium)/ PC05F (Fine)",https://tinnha.vn/wp-content/uploads/2023/06/So-danh-bong-01.png,configurable,"[{""variation_code"": ""fine"", ""variation_price"": ""152000\u20ab""}, {""variation_code"": ""medium"", ""variation_price"": ""152000\u20ab""}]"
321,Resin Matrix Bands,"Vật liệu tiêu hao, *Giải phóng hàng tồn, Vật liệu tiêu hao","425,000  340,000 ","Thương hiệu: Cotisen
Đóng gói: 50 sản phẩm/ hộp
Mã: SC06
Công dụng: Đai tách kẻ dạng nhựa được làm bằng vật liệu nhựa trong suốt, mỏng nhẹ, giúp len lỏi vào kẻ răng dễ dàng. Được sử dụng để đặt tại các răng trám và hỗ trợ tạo hình.",https://tinnha.vn/wp-content/uploads/2023/06/Resin-matrix-bands-01.png,simple,
322,Cây Dán Inlay – Que Dính (Adhesive Tip Applicator),"Vật liệu tiêu hao, *Giải phóng hàng tồn, Vật liệu tiêu hao","100,000  80,000 ","Thương hiệu: Cotisen
Đóng gói: 20 sản phẩm/ hộp
Mã: SC08",https://tinnha.vn/wp-content/uploads/2023/06/Que-dinh-Matrix-01.png,simple,
323,Ống Hút (Saliva Ejector),"Vật liệu tiêu hao, Sản phẩm khác","46,000 ","Thương hiệu: Cotisen
Đóng gói: 100 ống/ túi",https://tinnha.vn/wp-content/uploads/2023/06/Ong-hut-nuoc-bot-mau-xanh-01.png,simple,
324,Ống Bơm Tiêm Cao Su (Curved Utility Syringe),"Vật liệu tiêu hao, *Giải phóng hàng tồn, Vật liệu tiêu hao","8,000  6,400 ","Thương hiệu: Cotisen
Mã: CS01",https://tinnha.vn/wp-content/uploads/2023/06/Cotisen_Ong-bom-tiem-cao-su-1-1.jpg,simple,
325,Mặt Nạ Chống Giọt Bắn,Vật liệu tiêu hao,"140,000  112,000 ","Thương hiệu: Cotisen
Đóng gói: 1 gọng kính + 10 kính thay thế",https://tinnha.vn/wp-content/uploads/2023/06/26.jpg,simple,
326,Matrix Bands,"Vật liệu tiêu hao, *Giải phóng hàng tồn, Vật liệu tiêu hao","525,000  420,000 ","Thương hiệu: Cotisen
Đóng gói: 50 sản phẩm/ hộp
Mã: SC05
Công dụng: Đai kim loại Matrix Bands (đai tách kẻ) hỗ trợ trám răng. Được sử dụng để đặt tại các răng trám và hỗ trợ tạo hình.",https://tinnha.vn/wp-content/uploads/2023/06/Matrix-Bands-01-01.png,simple,
327,Ly Đánh Thuốc (Glass Dappen Dishes),"Vật liệu tiêu hao, *Giải phóng hàng tồn, Vật liệu tiêu hao","18,000  14,400 ","Thương hiệu: Cotisen
Mã: GD01
Màu sắc: 4 màu",https://tinnha.vn/wp-content/uploads/2023/06/Ly-danh-thuoc-01.png,simple,
